pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,candidate_rule_count_non_identifier,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,embedding_cosine_multilingual_e5_large_identifier_redacted,shared_oov_title_count_diagnostic,shared_oov_description_count_diagnostic
market_item.xlsx|中文暗网交易市场|seller_raw:575281||market_item.xlsx|中文暗网交易市场|seller_raw:583340,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:575281,market_item.xlsx|中文暗网交易市场|seller_raw:583340,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,0,1,0,0,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,18.772628,0.0,6.257543,0.0,0.0,0.0,1,1,0.0,0.533077,2468,2468,0.137203,0.073879,0.419525,0.023747,0.039578,0.01847,0.023747,0.084433,0.261214,0.428861,3.0,9.5e-05,12.0,38.5,0.006142,0.004217,0.333333,0.333333,0.333334,0.04645,0.964598,0.860402,0.90304,0.876837,0.717877,0.725585,0.03852,0.89203719778,0.0,0.0
market_item.xlsx|茶马古道|seller_raw:/shop/404047||market_item.xlsx|茶马古道|seller_raw:/shop/438230,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/404047,market_item.xlsx|茶马古道|seller_raw:/shop/438230,茶马古道,茶马古道,1,1,high,pending,,0.4,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.531414,2629,2629,0.055556,0.047619,0.460317,0.111111,0.329365,0.511905,0.0,0.06746,0.099206,0.01446,3.0,2.0,12.0,68.0,0.041215,0.057651,0.0,0.3,0.214286,0.002201,0.982867,0.871785,0.926131,0.914492,0.783316,0.64159,0.23904,0.915180803814,0.0,0.0
market_item.xlsx|中文暗网交易市场|seller_raw:311574||market_item.xlsx|中文暗网交易市场|seller_raw:517966,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:311574,market_item.xlsx|中文暗网交易市场|seller_raw:517966,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.25,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.353437,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.525991,2468,2468,0.113456,0.110818,0.255937,0.382586,0.039578,0.453826,0.0,0.0,0.007916,0.325496,24.0,0.00047,6.5,181.0,0.004958,0.053102,0.0,0.0,0.03125,0.026502,0.985472,0.893884,0.936264,0.893514,0.905915,0.665659,0.086304,0.91819929788,0.0,1.0
market_item.xlsx|中文暗网交易市场|seller_raw:354172||market_item.xlsx|中文暗网交易市场|seller_raw:506844,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:354172,market_item.xlsx|中文暗网交易市场|seller_raw:506844,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,18.197264,0.0,6.065755,0.0,0.0,0.0,1,1,0.0,0.517726,2468,2468,0.0,0.488127,0.05277,0.058047,0.361478,0.266491,0.0,0.102902,0.796834,0.146737,0.0,0.002105,2.5,96.0,0.05271,0.030152,0.0,0.5,0.5,0.010129,0.990184,0.880867,0.933854,0.947441,0.851105,0.731036,0.065187,0.919548534753,0.0,0.0
market_item.xlsx|茶马古道|seller_raw:/shop/415595||market_item.xlsx|茶马古道|seller_raw:/shop/458140,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/415595,market_item.xlsx|茶马古道|seller_raw:/shop/458140,茶马古道,茶马古道,1,1,high,pending,,0.5,0,1,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,6.353437,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.516474,2629,2629,0.06746,0.47619,0.230159,0.22619,0.579365,0.174603,0.0,0.019841,0.099206,0.047184,4.0,85.0,5.0,45.0,0.076583,0.021299,0.0,0.083333,0.083333,0.005173,0.982457,0.835318,0.897901,0.903852,0.783397,0.739233,0.236897,0.877266419502,0.0,1.0
market_item.xlsx|中文暗网交易市场|seller_raw:238938||market_item.xlsx|中文暗网交易市场|seller_raw:50649,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:238938,market_item.xlsx|中文暗网交易市场|seller_raw:50649,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,12.706873,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.516403,2468,2468,0.116095,0.192612,0.205805,0.034301,0.039578,0.005277,0.0,0.0,0.709763,0.070126,1.0,0.00026,9.5,127.5,0.005711,0.00095,0.0,0.0,0.333333,0.004971,0.986357,0.914634,0.967653,0.940564,0.911577,0.705065,0.092427,0.956449780114,0.0,2.0
market_item.xlsx|中文暗网交易市场|seller_raw:181176||market_item.xlsx|中文暗网交易市场|seller_raw:30121,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:181176,market_item.xlsx|中文暗网交易市场|seller_raw:30121,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.666667,0,1,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,6.353437,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.506431,2468,2468,0.23219,0.013193,0.356201,0.068602,0.031662,0.313984,0.0,0.0,0.171504,0.423996,47.0,2.5e-05,7.5,16.5,0.005189,0.030997,0.0,0.04902,0.480392,0.103921,0.959163,0.85317,0.91352,0.908712,0.697076,0.673091,0.16299,0.904084722717,0.0,1.0
market_item.xlsx|中文暗网交易市场|seller_raw:54824||market_item.xlsx|中文暗网交易市场|seller_raw:70335,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:54824,market_item.xlsx|中文暗网交易市场|seller_raw:70335,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.25,0,1,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,6.353437,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.503774,2468,2468,0.105541,0.021108,0.047493,0.013193,0.065963,0.126649,0.002639,0.002639,0.007916,0.105797,13.0,3e-05,1.0,8.0,0.011252,0.012182,0.05,0.035714,0.042857,0.017801,0.976944,0.87679,0.910153,0.92204,0.845992,0.662111,0.071598,0.917365974084,0.0,1.0
market_item.xlsx|茶马古道|seller_raw:/shop/412039||market_item.xlsx|茶马古道|seller_raw:/shop/413435,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/412039,market_item.xlsx|茶马古道|seller_raw:/shop/413435,茶马古道,茶马古道,1,1,high,pending,,0.142857,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.353437,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.502377,2629,2629,0.095238,0.019841,0.059524,0.011905,0.142857,0.257937,0.0,0.0,0.174603,0.090563,8.0,1.0,7.5,2.5,0.015439,0.032133,0.0,0.0,0.1875,0.031628,0.976198,0.864041,0.939899,0.931113,0.768193,0.704075,0.392808,0.920589764635,0.0,0.0
market_item.xlsx|中文暗网交易市场|seller_raw:167147||market_item.xlsx|中文暗网交易市场|seller_raw:319180,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:167147,market_item.xlsx|中文暗网交易市场|seller_raw:319180,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.4,0,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,12.706873,0.0,6.353437,0.0,0.0,0.0,1,1,0.0,0.49684,2468,2468,0.105541,0.05277,0.403694,0.440633,0.216359,0.131926,0.0,0.0,0.14248,0.09242,16.0,6e-05,15.0,169.0,0.030881,0.012142,0.0,0.0,0.291926,0.008118,0.971097,0.791763,0.893161,0.811504,0.599024,0.63446,0.203021,0.882747326528,0.0,0.0
