pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,candidate_rule_count_non_identifier,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,embedding_cosine_multilingual_e5_large_identifier_redacted,shared_oov_title_count_diagnostic,shared_oov_description_count_diagnostic
market_item.xlsx|silk road 3.1|seller_raw:themoon||market_item.xlsx|vice city|seller_raw:Jackwilldogs,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|silk road 3.1|seller_raw:themoon,market_item.xlsx|vice city|seller_raw:Jackwilldogs,silk road 3.1,vice city,0,1,low,pending,,0.105263,1,0,0,0,2,0,2,0,0,0.0,0.0,0.0,0.0,6.269575,0.0,6.269575,0.0,0.0,0.0,1.0,1,1,0.0,0.207012,2609,225,0.037685,0.888181,0.119984,0.195081,0.277697,0.186249,0.06622,0.110336,0.131262,0.00934,35.0,524.992549,4.5,215.5,0.034889,0.047873,0.55102,0.408163,0.071428,0.037283,0.943705,0.812676,0.883351,0.790223,0.829153,0.687188,0.00696,0.878157023875,0.0,0.0
market_item.xlsx|apollon market|seller_raw:UrbanShamans (98%)||market_item.xlsx|dark0de|seller_raw:rainbowland,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:UrbanShamans (98%),market_item.xlsx|dark0de|seller_raw:rainbowland,apollon market,dark0de,0,1,low,pending,,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.180991,1823,857,0.141285,0.469617,0.168792,0.631408,0.230558,0.048762,0.186547,0.002251,0.390848,0.920724,101.0,940.89,10.0,3707.0,0.010854,0.005615,0.0,0.213885,0.174965,0.704845,0.971289,0.825123,0.886412,0.882058,0.781391,0.760978,0.031961,0.87240867186,0.0,0.0
market_item.xlsx|apollon market|seller_raw:TopGear (100%)||market_item.xlsx|silk road 3.1|seller_raw:SpeeedBall,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|apollon market|seller_raw:TopGear (100%),market_item.xlsx|silk road 3.1|seller_raw:SpeeedBall,apollon market,silk road 3.1,0,1,low,pending,,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.172053,1823,2609,0.040787,0.006427,0.196014,0.180815,0.108537,0.181987,0.054653,0.026599,0.655914,0.016569,22.0,67.84,1.5,11.0,0.014692,0.017449,0.083333,0.833333,0.458333,0.024127,0.961244,0.806521,0.896806,0.81352,0.556123,0.705989,0.00886,0.866420408185,0.0,0.0
market_item.xlsx|agartha market|seller_raw:vinicius12||market_item.xlsx|darkfox market|seller_raw:Sonetoo21,en_content_train_pool,en,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|agartha market|seller_raw:vinicius12,market_item.xlsx|darkfox market|seller_raw:Sonetoo21,agartha market,darkfox market,0,1,low,pending,,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,12.53915,0.0,6.269575,0.0,0.0,0.0,0.0,1,1,0.0,0.037192,252,504,0.283208,0.142857,0.02381,0.477444,0.260652,0.254386,0.322055,0.507519,0.735589,0.003937,188.0,5.499484,3.5,161.5,0.012551,0.005394,0.811275,0.748775,0.268382,0.013136,0.963017,0.906129,0.902825,0.888733,0.878043,0.922911,0.014604,0.903511448393,2.0,0.0
market_item.xlsx|silk road 3.1|seller_raw:Thecleaner786||market_item.xlsx|silk road 3.1|seller_raw:dn21,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|silk road 3.1|seller_raw:Thecleaner786,market_item.xlsx|silk road 3.1|seller_raw:dn21,silk road 3.1,silk road 3.1,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.192611,0.985661,2609,2609,0.0,0.203008,0.304511,0.131579,0.176692,0.12782,0.0,0.0,0.0,0.286042,0.0,7.0,26.0,59.0,0.016043,0.011943,0.0,0.0,0.0,0.058046,0.966159,0.854502,0.92263,0.861094,0.633895,0.509881,0.094071,0.869213015994,0.0,0.0
market_item.xlsx|silk road 3.1|seller_raw:islands3||market_item.xlsx|silk road 3.1|seller_raw:krikrikri,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|silk road 3.1|seller_raw:islands3,market_item.xlsx|silk road 3.1|seller_raw:krikrikri,silk road 3.1,silk road 3.1,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.197269,0.966733,2609,2609,0.0,0.015038,0.210526,0.142857,0.018797,0.43609,0.0,0.0,0.0,0.556748,0.0,11.0,14.0,51.0,0.001949,0.046296,0.0,0.0,0.0,0.113131,0.962171,0.827526,0.897975,0.865365,0.712966,0.501264,0.026672,0.860242143995,0.0,0.0
market_item.xlsx|silk road 3.1|seller_raw:benfica||market_item.xlsx|silk road 3.1|seller_raw:luckyweed,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|silk road 3.1|seller_raw:benfica,market_item.xlsx|silk road 3.1|seller_raw:luckyweed,silk road 3.1,silk road 3.1,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.269575,0.0,6.269575,0.0,0.0,0.0,0.0,2,2,0.216926,0.903978,2609,2609,0.0,0.075188,0.0,0.526316,0.150376,0.680451,0.0,0.0,0.0,0.122316,0.0,3.0,0.0,290.0,0.014134,0.222159,0.0,0.0,0.0,0.031884,0.96536,0.891356,0.895847,0.744715,0.724374,0.495606,0.28212,0.843238791521,0.0,0.0
market_item.xlsx|silk road 3.1|seller_raw:AccountNinja||market_item.xlsx|silk road 3.1|seller_raw:Thecleaner786,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|silk road 3.1|seller_raw:AccountNinja,market_item.xlsx|silk road 3.1|seller_raw:Thecleaner786,silk road 3.1,silk road 3.1,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.21288,0.912647,2609,2609,0.0,0.067669,0.469925,0.195489,0.605263,0.146617,0.0,0.0,0.0,0.068252,0.0,3.0,35.0,90.0,0.074866,0.012701,0.0,0.0,0.0,0.011255,0.971256,0.876964,0.905382,0.869234,0.661628,0.574783,0.327358,0.872904549325,0.0,0.0
market_item.xlsx|silk road 3.1|seller_raw:crystalclear59||market_item.xlsx|silk road 3.1|seller_raw:exchangebitcoin,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|silk road 3.1|seller_raw:crystalclear59,market_item.xlsx|silk road 3.1|seller_raw:exchangebitcoin,silk road 3.1,silk road 3.1,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.205568,0.926825,2609,2609,0.0,0.849624,0.541353,0.766917,0.12406,0.5,0.0,0.0,0.0,0.515337,0.0,342.0,26.0,1136.0,0.012333,0.121052,0.0,0.0,0.0,0.305664,0.92207,0.777512,0.900263,0.681672,0.526655,0.693699,0.569289,0.845017524984,0.0,0.0
market_item.xlsx|Lime|seller_raw:Bluechick||market_item.xlsx|silk road 3.1|seller_raw:coindealer,en_content_train_pool,en,sockpuppet_primary,semantic_structural,1,market_item.xlsx|Lime|seller_raw:Bluechick,market_item.xlsx|silk road 3.1|seller_raw:coindealer,Lime,silk road 3.1,0,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.181042,0.993565,110,2609,0.196078,0.905911,0.726107,0.071202,0.017212,0.431516,0.142042,0.249751,0.0,0.147718,0.0,500.0,41.0,165.0,0.003757,0.028501,0.0,0.0,0.0,0.006351,0.961762,0.834469,0.862495,0.849606,0.564196,0.655216,0.006047,0.859365228037,0.0,0.0
