model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step15_clean_multitask_phase3_seed_20260320,step15_clean_evidence_type_curriculum_seed,pr_auc,0.629113,0.622497,0.149173,0.302211,0.863615,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260320,step15_clean_evidence_type_curriculum_seed,map,0.629113,0.622497,0.149173,0.302211,0.863615,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260320,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.936485,0.208075,0.200000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260321,step15_clean_evidence_type_curriculum_seed,roc_auc,0.858263,0.854339,0.062213,0.715276,0.959184,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260321,step15_clean_evidence_type_curriculum_seed,average_precision,0.663480,0.649899,0.144789,0.331817,0.880696,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260321,step15_clean_evidence_type_curriculum_seed,pr_auc,0.663480,0.649899,0.144789,0.331817,0.880696,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260321,step15_clean_evidence_type_curriculum_seed,map,0.663480,0.649899,0.144789,0.331817,0.880696,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260321,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.979193,0.117517,0.500000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260322,step15_clean_evidence_type_curriculum_seed,roc_auc,0.889636,0.886210,0.049053,0.776312,0.966776,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260322,step15_clean_evidence_type_curriculum_seed,average_precision,0.735372,0.715702,0.128994,0.420925,0.911404,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260322,step15_clean_evidence_type_curriculum_seed,pr_auc,0.735372,0.715702,0.128994,0.420925,0.911404,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260322,step15_clean_evidence_type_curriculum_seed,map,0.735372,0.715702,0.128994,0.420925,0.911404,5000,106,21,85,39
step15_clean_multitask_phase3_seed_20260322,step15_clean_evidence_type_curriculum_seed,mrr,1.000000,0.996110,0.054433,1.000000,1.000000,5000,106,21,85,39
step15_clean_multitask_phase3_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,roc_auc,0.877871,0.874092,0.054666,0.748979,0.962541,5000,106,21,85,39
step15_clean_multitask_phase3_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,average_precision,0.678330,0.665035,0.141228,0.351214,0.887449,5000,106,21,85,39
step15_clean_multitask_phase3_seed_mean,step15_clean_evidence_type_curriculum_seed_mean,pr_auc,0.678330,0.665035,0.141228,0.351214,0.887449,5000,106,21,85,39
