model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260321,step9_clean_minority_regularization_seed,mrr,1.000000,0.999750,0.012746,1.000000,1.000000,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260322,step9_clean_minority_regularization_seed,roc_auc,0.732800,0.731384,0.047540,0.633843,0.821442,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260322,step9_clean_minority_regularization_seed,average_precision,0.545349,0.546078,0.066382,0.409630,0.671955,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260322,step9_clean_minority_regularization_seed,pr_auc,0.545349,0.546078,0.066382,0.409630,0.671955,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260322,step9_clean_minority_regularization_seed,map,0.545349,0.546078,0.066382,0.409630,0.671955,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_20260322,step9_clean_minority_regularization_seed,mrr,1.000000,0.999750,0.012746,1.000000,1.000000,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_clean_minority_regularization_seed_mean,roc_auc,0.730667,0.729453,0.046793,0.632459,0.818724,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_clean_minority_regularization_seed_mean,average_precision,0.539869,0.540607,0.065630,0.405860,0.666105,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_clean_minority_regularization_seed_mean,pr_auc,0.539869,0.540607,0.065630,0.405860,0.666105,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_clean_minority_regularization_seed_mean,map,0.539869,0.540607,0.065630,0.405860,0.666105,5000,200,50,150,126
step9_e5_lr_l2_positive_pair_mixup_50pct_seed_mean,step9_clean_minority_regularization_seed_mean,mrr,1.000000,0.999750,0.012746,1.000000,1.000000,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260320,step9_operational_identifier_seed,roc_auc,0.872400,0.872821,0.033873,0.802755,0.934869,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260320,step9_operational_identifier_seed,average_precision,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260320,step9_operational_identifier_seed,pr_auc,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260320,step9_operational_identifier_seed,map,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260320,step9_operational_identifier_seed,mrr,1.000000,1.000000,0.000000,1.000000,1.000000,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260321,step9_operational_identifier_seed,roc_auc,0.872400,0.872821,0.033873,0.802755,0.934869,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260321,step9_operational_identifier_seed,average_precision,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260321,step9_operational_identifier_seed,pr_auc,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260321,step9_operational_identifier_seed,map,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260321,step9_operational_identifier_seed,mrr,1.000000,1.000000,0.000000,1.000000,1.000000,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260322,step9_operational_identifier_seed,roc_auc,0.872400,0.872821,0.033873,0.802755,0.934869,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260322,step9_operational_identifier_seed,average_precision,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260322,step9_operational_identifier_seed,pr_auc,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260322,step9_operational_identifier_seed,map,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_20260322,step9_operational_identifier_seed,mrr,1.000000,1.000000,0.000000,1.000000,1.000000,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,roc_auc,0.872400,0.872821,0.033873,0.802755,0.934869,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,average_precision,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,pr_auc,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,map,0.791696,0.791356,0.058113,0.663927,0.892967,5000,200,50,150,126
step9_identifier_augmented_lr_l2_100pct_seed_mean,step9_operational_identifier_seed_mean,mrr,1.000000,1.000000,0.000000,1.000000,1.000000,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260320,step9_clean_control_seed,roc_auc,0.817067,0.817692,0.035723,0.744409,0.883273,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260320,step9_clean_control_seed,average_precision,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260320,step9_clean_control_seed,pr_auc,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260320,step9_clean_control_seed,map,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260320,step9_clean_control_seed,mrr,1.000000,0.999063,0.025407,1.000000,1.000000,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260321,step9_clean_control_seed,roc_auc,0.817067,0.817692,0.035723,0.744409,0.883273,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260321,step9_clean_control_seed,average_precision,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260321,step9_clean_control_seed,pr_auc,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260321,step9_clean_control_seed,map,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260321,step9_clean_control_seed,mrr,1.000000,0.999063,0.025407,1.000000,1.000000,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260322,step9_clean_control_seed,roc_auc,0.817067,0.817692,0.035723,0.744409,0.883273,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260322,step9_clean_control_seed,average_precision,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260322,step9_clean_control_seed,pr_auc,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260322,step9_clean_control_seed,map,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_20260322,step9_clean_control_seed,mrr,1.000000,0.999063,0.025407,1.000000,1.000000,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_mean,step9_clean_control_seed_mean,roc_auc,0.817067,0.817692,0.035723,0.744409,0.883273,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_mean,step9_clean_control_seed_mean,average_precision,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_mean,step9_clean_control_seed_mean,pr_auc,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_mean,step9_clean_control_seed_mean,map,0.599046,0.601868,0.074048,0.448683,0.738089,5000,200,50,150,126
step9_labse_lr_l2_100pct_seed_mean,step9_clean_control_seed_mean,mrr,1.000000,0.999063,0.025407,1.000000,1.000000,5000,200,50,150,126
