pair_uid,pool,domain,split_name,seller_uid_left,seller_uid_right,identifier_redacted_e5_cosine,pcm_multilingual_authorship_cosine,mstyledistance_cosine
market_item.xlsx|silk road 3.1|seller_raw:430m||market_item.xlsx|silk road 3.1|seller_raw:stbdva,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:430m,market_item.xlsx|silk road 3.1|seller_raw:stbdva,0.894179224968,0.648024976254,0.994876384735
market_item.xlsx|silk road 3.1|seller_raw:Adisaarland1||market_item.xlsx|silk road 3.1|seller_raw:argus2027,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Adisaarland1,market_item.xlsx|silk road 3.1|seller_raw:argus2027,0.952815353870,0.933856725693,0.775022029877
market_item.xlsx|silk road 3.1|seller_raw:Adisaarland1||market_item.xlsx|silk road 3.1|seller_raw:blopman,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Adisaarland1,market_item.xlsx|silk road 3.1|seller_raw:blopman,0.899072885513,0.845181345940,0.788757503033
market_item.xlsx|silk road 3.1|seller_raw:Amm0zz||market_item.xlsx|silk road 3.1|seller_raw:MisterLoudpack,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Amm0zz,market_item.xlsx|silk road 3.1|seller_raw:MisterLoudpack,0.898122668266,0.739387154579,0.959067642689
market_item.xlsx|silk road 3.1|seller_raw:Amm4rt14n1||market_item.xlsx|silk road 3.1|seller_raw:DutchCompany,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Amm4rt14n1,market_item.xlsx|silk road 3.1|seller_raw:DutchCompany,0.843464374542,0.766592502594,0.697175621986
market_item.xlsx|silk road 3.1|seller_raw:Amm4rt14n1||market_item.xlsx|silk road 3.1|seller_raw:henkjan,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Amm4rt14n1,market_item.xlsx|silk road 3.1|seller_raw:henkjan,0.851499199867,0.905400931835,0.822039604187
market_item.xlsx|silk road 3.1|seller_raw:Anastasia||market_item.xlsx|silk road 3.1|seller_raw:KingSkunk,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Anastasia,market_item.xlsx|silk road 3.1|seller_raw:KingSkunk,0.924016833305,0.882802486420,0.999458551407
market_item.xlsx|silk road 3.1|seller_raw:AnonAmazonAffiliate||market_item.xlsx|silk road 3.1|seller_raw:IgotVPN,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:AnonAmazonAffiliate,market_item.xlsx|silk road 3.1|seller_raw:IgotVPN,0.858081579208,0.808673739433,0.999285101891
market_item.xlsx|silk road 3.1|seller_raw:Ateldrug||market_item.xlsx|silk road 3.1|seller_raw:nonymous,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Ateldrug,market_item.xlsx|silk road 3.1|seller_raw:nonymous,0.907353222370,0.826621294022,0.654384970665
market_item.xlsx|silk road 3.1|seller_raw:Beckamsgonzouncle||market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Beckamsgonzouncle,market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy,0.893545508385,0.951741218567,0.713468194008
market_item.xlsx|silk road 3.1|seller_raw:BlackBook||market_item.xlsx|silk road 3.1|seller_raw:Drugs4Everyone,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:BlackBook,market_item.xlsx|silk road 3.1|seller_raw:Drugs4Everyone,0.846333384514,0.664283871651,0.998029112816
market_item.xlsx|silk road 3.1|seller_raw:Bohrmann||market_item.xlsx|silk road 3.1|seller_raw:samsung68161,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Bohrmann,market_item.xlsx|silk road 3.1|seller_raw:samsung68161,0.874356269836,0.727160930634,0.935496807098
market_item.xlsx|silk road 3.1|seller_raw:Brisk88||market_item.xlsx|silk road 3.1|seller_raw:peterclark,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Brisk88,market_item.xlsx|silk road 3.1|seller_raw:peterclark,0.846158444881,0.718915700912,0.988738059998
market_item.xlsx|silk road 3.1|seller_raw:CCSELL123||market_item.xlsx|silk road 3.1|seller_raw:r00ter,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:CCSELL123,market_item.xlsx|silk road 3.1|seller_raw:r00ter,0.855561017990,0.621592819691,0.950076341629
market_item.xlsx|silk road 3.1|seller_raw:CCSELL||market_item.xlsx|silk road 3.1|seller_raw:r00ter,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:CCSELL,market_item.xlsx|silk road 3.1|seller_raw:r00ter,0.841982603073,0.564644336700,0.952721536160
market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy||market_item.xlsx|silk road 3.1|seller_raw:mauri4,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy,market_item.xlsx|silk road 3.1|seller_raw:mauri4,0.857095837593,0.927658498287,0.947100043297
market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy||market_item.xlsx|vice city|seller_raw:DutchDrugTrapper,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:CaptainFantasy,market_item.xlsx|vice city|seller_raw:DutchDrugTrapper,0.859452545643,0.876364409924,0.616303741932
market_item.xlsx|silk road 3.1|seller_raw:CardMaster||market_item.xlsx|silk road 3.1|seller_raw:gdy7jds,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:CardMaster,market_item.xlsx|silk road 3.1|seller_raw:gdy7jds,0.934499263763,0.922134160995,0.999174714088
market_item.xlsx|silk road 3.1|seller_raw:Clayton||market_item.xlsx|silk road 3.1|seller_raw:luckyweed,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Clayton,market_item.xlsx|silk road 3.1|seller_raw:luckyweed,0.834226131439,0.781994640827,0.485631495714
market_item.xlsx|silk road 3.1|seller_raw:ColinMaclaurin||market_item.xlsx|silk road 3.1|seller_raw:kaboula,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:ColinMaclaurin,market_item.xlsx|silk road 3.1|seller_raw:kaboula,0.880781710148,0.894152164459,0.997205495834
market_item.xlsx|silk road 3.1|seller_raw:DEATHOFME||market_item.xlsx|silk road 3.1|seller_raw:hamma1,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:DEATHOFME,market_item.xlsx|silk road 3.1|seller_raw:hamma1,0.881430983543,0.670945167542,0.411780983210
market_item.xlsx|silk road 3.1|seller_raw:DWMWES||market_item.xlsx|silk road 3.1|seller_raw:triestekut,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:DWMWES,market_item.xlsx|silk road 3.1|seller_raw:triestekut,0.858824968338,0.929419279099,0.749433219433
market_item.xlsx|silk road 3.1|seller_raw:Danielrinehart||market_item.xlsx|silk road 3.1|seller_raw:dubypride,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Danielrinehart,market_item.xlsx|silk road 3.1|seller_raw:dubypride,0.935622453690,0.977500915527,0.999630510807
market_item.xlsx|silk road 3.1|seller_raw:DavidSmith1337||market_item.xlsx|silk road 3.1|seller_raw:sneakmasterflex,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:DavidSmith1337,market_item.xlsx|silk road 3.1|seller_raw:sneakmasterflex,0.867285430431,0.739802837372,0.979042053223
market_item.xlsx|silk road 3.1|seller_raw:Dickscloud||market_item.xlsx|silk road 3.1|seller_raw:DicksonCloud,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Dickscloud,market_item.xlsx|silk road 3.1|seller_raw:DicksonCloud,0.972734570503,0.972374677658,0.999711990356
market_item.xlsx|silk road 3.1|seller_raw:DocTX||market_item.xlsx|silk road 3.1|seller_raw:MarkiHock,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:DocTX,market_item.xlsx|silk road 3.1|seller_raw:MarkiHock,0.872479200363,0.897898137569,0.954821944237
market_item.xlsx|silk road 3.1|seller_raw:DocTX||market_item.xlsx|silk road 3.1|seller_raw:MatiasVasquez,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:DocTX,market_item.xlsx|silk road 3.1|seller_raw:MatiasVasquez,0.898795485497,0.891644835472,0.959334790707
market_item.xlsx|silk road 3.1|seller_raw:Drkseidcontinues||market_item.xlsx|silk road 3.1|seller_raw:Drkseidforever,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Drkseidcontinues,market_item.xlsx|silk road 3.1|seller_raw:Drkseidforever,0.929950833321,0.778592526913,0.942443609238
market_item.xlsx|silk road 3.1|seller_raw:Drkseidcontinues||market_item.xlsx|silk road 3.1|seller_raw:YLLLAMOARMAS,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Drkseidcontinues,market_item.xlsx|silk road 3.1|seller_raw:YLLLAMOARMAS,0.913463950157,0.838840961456,0.996649801731
market_item.xlsx|silk road 3.1|seller_raw:Drugsdrugs123||market_item.xlsx|silk road 3.1|seller_raw:domination,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Drugsdrugs123,market_item.xlsx|silk road 3.1|seller_raw:domination,0.899765670300,0.983869194984,0.979630708694
market_item.xlsx|silk road 3.1|seller_raw:ElchapoJnr||market_item.xlsx|silk road 3.1|seller_raw:MisterLoudpack,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:ElchapoJnr,market_item.xlsx|silk road 3.1|seller_raw:MisterLoudpack,0.873808860779,0.762815475464,0.986096501350
market_item.xlsx|silk road 3.1|seller_raw:FakeBillEU||market_item.xlsx|silk road 3.1|seller_raw:medex33,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:FakeBillEU,market_item.xlsx|silk road 3.1|seller_raw:medex33,0.917891860008,0.911243677139,0.998896479607
market_item.xlsx|silk road 3.1|seller_raw:FeltonJohn||market_item.xlsx|silk road 3.1|seller_raw:smarttiger,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:FeltonJohn,market_item.xlsx|silk road 3.1|seller_raw:smarttiger,0.860153973103,0.890629410744,0.982969403267
market_item.xlsx|silk road 3.1|seller_raw:ForYou||market_item.xlsx|silk road 3.1|seller_raw:magic999,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:ForYou,market_item.xlsx|silk road 3.1|seller_raw:magic999,0.955042362213,0.890925884247,0.999446034431
market_item.xlsx|silk road 3.1|seller_raw:Frank1234||market_item.xlsx|silk road 3.1|seller_raw:jack1111,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Frank1234,market_item.xlsx|silk road 3.1|seller_raw:jack1111,0.955249428749,0.986033558846,0.999551355839
market_item.xlsx|silk road 3.1|seller_raw:Frank1234||market_item.xlsx|silk road 3.1|seller_raw:peoplesdrughouse,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Frank1234,market_item.xlsx|silk road 3.1|seller_raw:peoplesdrughouse,0.935053944588,0.970935225487,0.998437583447
market_item.xlsx|silk road 3.1|seller_raw:Gandalfini||market_item.xlsx|silk road 3.1|seller_raw:Skywalker08,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Gandalfini,market_item.xlsx|silk road 3.1|seller_raw:Skywalker08,0.923357486725,0.814806461334,0.911146283150
market_item.xlsx|silk road 3.1|seller_raw:GhostSlayer||market_item.xlsx|silk road 3.1|seller_raw:TopCrop,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:GhostSlayer,market_item.xlsx|silk road 3.1|seller_raw:TopCrop,0.859496355057,0.784412384033,0.710732936859
market_item.xlsx|silk road 3.1|seller_raw:Gunnerman||market_item.xlsx|silk road 3.1|seller_raw:TheGunnerMan,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Gunnerman,market_item.xlsx|silk road 3.1|seller_raw:TheGunnerMan,0.951533794403,0.976973772049,0.998729467392
market_item.xlsx|silk road 3.1|seller_raw:Hateparker||market_item.xlsx|silk road 3.1|seller_raw:Lorddeals,en_content_train_pool,en,train,market_item.xlsx|silk road 3.1|seller_raw:Hateparker,market_item.xlsx|silk road 3.1|seller_raw:Lorddeals,0.896713495255,0.922744095325,0.994764983654
